# 月行九道 — Ecliptic latitude β envelope (local extrema)
# DE440 1900–2100, 1-day steps
#
# day         beta(deg)    type
# ----------  -----------  ----  (1=max, -1=min)
  50157.0000      4.996180   1
  50171.0000     -5.017892  -1
  50185.0000      5.055829   1
  50199.0000     -5.147224  -1
  50212.0000      5.207949   1
  50226.0000     -5.273107  -1
  50239.0000      5.287638   1
  50253.0000     -5.269105  -1
  50266.0000      5.236180   1
  50280.0000     -5.142296  -1
  50293.0000      5.079282   1
  50308.0000     -5.009313  -1
  50321.0000      4.994412   1
  50335.0000     -4.973992  -1
  50348.0000      5.037944   1
  50362.0000     -5.078171  -1
  50375.0000      5.163010   1
  50389.0000     -5.232937  -1
  50402.0000      5.251772   1
  50416.0000     -5.282874  -1
  50430.0000      5.238453   1
  50443.0000     -5.173012  -1
  50457.0000      5.133672   1
  50471.0000     -5.042917  -1
  50484.0000      5.016372   1
  50498.0000     -4.977516  -1
  50511.0000      4.990492   1
  50525.0000     -5.046265  -1
  50539.0000      5.115209   1
  50552.0000     -5.188580  -1
  50566.0000      5.251240   1
  50579.0000     -5.277028  -1
  50593.0000      5.274759   1
  50606.0000     -5.225805  -1
  50620.0000      5.172550   1
  50634.0000     -5.117999  -1
  50648.0000      5.033885   1
  50661.0000     -5.008935  -1
  50675.0000      4.996740   1
  50688.0000     -5.006804  -1
  50702.0000      5.072477   1
  50715.0000     -5.126532  -1
  50729.0000      5.190944   1
  50742.0000     -5.259065  -1
  50757.0000      5.277079   1
  50769.0000     -5.262111  -1
  50784.0000      5.236029   1
  50797.0000     -5.172582  -1
  50811.0000      5.097979   1
  50824.0000     -5.038804  -1
  50838.0000      4.999630   1
  50851.0000     -4.999124  -1
  50865.0000      5.019464   1
  50878.0000     -5.091271  -1
  50893.0000      5.171961   1
  50905.0000     -5.219645  -1
  50920.0000      5.285189   1
  50933.0000     -5.271830  -1
  50947.0000      5.261208   1
  50960.0000     -5.235527  -1
  50974.0000      5.129579   1
  50987.0000     -5.100133  -1
  51002.0000      5.014670   1
  51014.0000     -4.987069  -1
  51029.0000      4.999562   1
  51042.0000     -5.009399  -1
  51056.0000      5.108859   1
  51069.0000     -5.152919  -1
  51083.0000      5.239046   1
  51096.0000     -5.280538  -1
  51111.0000      5.275023   1
  51123.0000     -5.275618  -1
  51138.0000      5.203396   1
  51150.0000     -5.120434  -1
  51165.0000      5.059151   1
  51178.0000     -5.009643  -1
  51192.0000      4.993125   1
  51205.0000     -5.015703  -1
  51219.0000      5.065445   1
  51232.0000     -5.129120  -1
  51246.0000      5.189311   1
  51259.0000     -5.242957  -1
  51274.0000      5.274427   1
  51286.0000     -5.243690  -1
  51301.0000      5.241264   1
  51314.0000     -5.186341  -1
  51328.0000      5.109222   1
  51341.0000     -5.063105  -1
  51355.0000      4.997922   1
  51368.0000     -4.980947  -1
  51382.0000      5.000400   1
  51396.0000     -5.032096  -1
  51409.0000      5.107463   1
  51423.0000     -5.188446  -1
  51437.0000      5.240381   1
  51450.0000     -5.279825  -1
  51464.0000      5.272695   1
  51477.0000     -5.227806  -1
  51491.0000      5.154047   1
  51504.0000     -5.058024  -1
  51518.0000      5.004743   1
  51532.0000     -4.987101  -1
  51545.0000      4.967175   1
  51559.0000     -5.033898  -1
  51572.0000      5.062897   1
  51586.0000     -5.150919  -1
  51600.0000      5.208677   1
  51614.0000     -5.230941  -1
  51627.0000      5.276181   1
  51641.0000     -5.243509  -1
  51654.0000      5.197976   1
  51668.0000     -5.142535  -1
  51681.0000      5.048190   1
  51695.0000     -5.020458  -1
  51709.0000      4.964601   1
  51722.0000     -4.972391  -1
  51736.0000      5.007623   1
  51750.0000     -5.091244  -1
  51763.0000      5.147649   1
  51777.0000     -5.235826  -1
  51790.0000      5.270253   1
  51804.0000     -5.272244  -1
  51817.0000      5.256419   1
  51831.0000     -5.168210  -1
  51845.0000      5.106393   1
  51859.0000     -5.038969  -1
  51872.0000      4.995640   1
  51886.0000     -4.990405  -1
  51899.0000      4.997504   1
  51913.0000     -5.071080  -1
  51926.0000      5.124415   1
  51940.0000     -5.189309  -1
  51953.0000      5.258764   1
  51968.0000     -5.276968  -1
  51980.0000      5.271931   1
  51995.0000     -5.236401  -1
  52008.0000      5.167183   1
  52022.0000     -5.106295  -1
  52035.0000      5.052568   1
  52049.0000     -5.003206  -1
  52062.0000      4.999178   1
  52076.0000     -5.006118  -1
  52089.0000      5.065657   1
  52104.0000     -5.132116  -1
  52116.0000      5.193725   1
  52131.0000     -5.269336  -1
  52143.0000      5.257629   1
  52158.0000     -5.271757  -1
  52171.0000      5.242956   1
  52185.0000     -5.141954  -1
  52198.0000      5.109010   1
  52213.0000     -5.004372  -1
  52225.0000      4.980239   1
  52240.0000     -4.978124  -1
  52253.0000      5.000505   1
  52267.0000     -5.095848  -1
  52280.0000      5.151748   1
  52294.0000     -5.238068  -1
  52307.0000      5.272751   1
  52321.0000     -5.261156  -1
  52334.0000      5.261723   1
  52349.0000     -5.189506  -1
  52361.0000      5.116450   1
  52376.0000     -5.059486  -1
  52389.0000      5.013494   1
  52403.0000     -4.987209  -1
  52416.0000      5.006260   1
  52430.0000     -5.039081  -1
  52443.0000      5.096516   1
  52457.0000     -5.167121  -1
  52470.0000      5.206936   1
  52484.0000     -5.245585  -1
  52498.0000      5.247880   1
  52512.0000     -5.244340  -1
  52525.0000      5.198911   1
  52539.0000     -5.121549  -1
  52552.0000      5.063566   1
  52566.0000     -4.994780  -1
  52579.0000      4.963094   1
  52593.0000     -4.992061  -1
  52607.0000      5.035798   1
  52620.0000     -5.115142  -1
  52634.0000      5.195433   1
  52647.0000     -5.230714  -1
  52661.0000      5.273040   1
  52675.0000     -5.257599  -1
  52688.0000      5.207074   1
  52702.0000     -5.159198  -1
  52716.0000      5.063419   1
  52729.0000     -5.024595  -1
  52743.0000      4.995984   1
  52756.0000     -4.980083  -1
  52770.0000      5.025323   1
  52783.0000     -5.058590  -1
  52797.0000      5.124001   1
  52810.0000     -5.182156  -1
  52825.0000      5.233597   1
  52838.0000     -5.264687  -1
  52852.0000      5.263238   1
  52865.0000     -5.229508  -1
  52879.0000      5.163294   1
  52892.0000     -5.085687  -1
  52906.0000      5.023667   1
  52919.0000     -4.971980  -1
  52933.0000      4.962528   1
  52946.0000     -4.999561  -1
  52961.0000      5.093272   1
  52974.0000     -5.132561  -1
  52988.0000      5.243372   1
  53001.0000     -5.268227  -1
  53015.0000      5.270286   1
  53028.0000     -5.265319  -1
  53043.0000      5.169843   1
  53055.0000     -5.124668  -1
  53070.0000      5.049961   1
  53083.0000     -4.994593  -1
  53097.0000      4.997085   1
  53110.0000     -4.996106  -1
  53124.0000      5.063358   1
  53137.0000     -5.107290  -1
  53151.0000      5.178206   1
  53164.0000     -5.242192  -1
  53179.0000      5.270839   1
  53191.0000     -5.286429  -1
  53206.0000      5.257505   1
  53218.0000     -5.180552  -1
  53233.0000      5.130606   1
  53246.0000     -5.069364  -1
  53260.0000      5.008080   1
  53273.0000     -4.997277  -1
  53287.0000      5.000486   1
  53300.0000     -5.054575  -1
  53315.0000      5.111298   1
  53327.0000     -5.189979  -1
  53342.0000      5.267772   1
  53354.0000     -5.257425  -1
  53369.0000      5.276662   1
  53382.0000     -5.237887  -1
  53396.0000      5.147338   1
  53409.0000     -5.107294  -1
  53423.0000      5.004049   1
  53436.0000     -4.984703  -1
  53451.0000      4.968314   1
  53464.0000     -5.003643  -1
  53478.0000      5.072147   1
  53491.0000     -5.142489  -1
  53505.0000      5.217888   1
  53518.0000     -5.260324  -1
  53532.0000      5.275710   1
  53545.0000     -5.265872  -1
  53560.0000      5.195321   1
  53572.0000     -5.137232  -1
  53587.0000      5.074573   1
  53600.0000     -5.028177  -1
  53614.0000      4.979544   1
  53627.0000     -4.999093  -1
  53641.0000      5.014570   1
  53654.0000     -5.079489  -1
  53668.0000      5.158271   1
  53681.0000     -5.191392  -1
  53695.0000      5.267911   1
  53709.0000     -5.265672  -1
  53723.0000      5.227427   1
  53736.0000     -5.200206  -1
  53750.0000      5.114689   1
  53763.0000     -5.058224  -1
  53777.0000      4.998156   1
  53790.0000     -4.962132  -1
  53804.0000      4.998647   1
  53818.0000     -5.049088  -1
  53831.0000      5.115006   1
  53845.0000     -5.194000  -1
  53858.0000      5.239714   1
  53872.0000     -5.267905  -1
  53885.0000      5.253635   1
  53899.0000     -5.214298  -1
  53913.0000      5.186798   1
  53927.0000     -5.105421  -1
  53940.0000      5.058411   1
  53954.0000     -5.013400  -1
  53967.0000      4.988925   1
  53981.0000     -5.018412  -1
  53994.0000      5.053309   1
  54008.0000     -5.114739  -1
  54021.0000      5.195111   1
  54036.0000     -5.255156  -1
  54048.0000      5.267961   1
  54063.0000     -5.282155  -1
  54076.0000      5.239232   1
  54090.0000     -5.167778  -1
  54103.0000      5.102703   1
  54117.0000     -5.025311  -1
  54130.0000      4.995364   1
  54144.0000     -4.974655  -1
  54157.0000      5.023355   1
  54172.0000     -5.101989  -1
  54184.0000      5.146040   1
  54199.0000     -5.244813  -1
  54212.0000      5.258507   1
  54226.0000     -5.279627  -1
  54239.0000      5.281770   1
  54254.0000     -5.203825  -1
  54266.0000      5.171841   1
  54281.0000     -5.084826  -1
  54293.0000      5.016954   1
  54308.0000     -5.004887  -1
  54321.0000      4.992106   1
  54335.0000     -5.048757  -1
  54348.0000      5.092167   1
  54362.0000     -5.175946  -1
  54375.0000      5.239171   1
  54390.0000     -5.271875  -1
  54402.0000      5.300827   1
  54417.0000     -5.270031  -1
  54429.0000      5.197533   1
  54444.0000     -5.136244  -1
  54457.0000      5.071372   1
  54471.0000     -5.012710  -1
  54484.0000      5.005712   1
  54498.0000     -5.014690  -1
  54511.0000      5.063531   1
  54525.0000     -5.122604  -1
  54538.0000      5.184836   1
  54553.0000     -5.253046  -1
  54566.0000      5.258107   1
  54580.0000     -5.285467  -1
  54593.0000      5.251214   1
  54607.0000     -5.182884  -1
  54620.0000      5.134541   1
  54634.0000     -5.041644  -1
  54647.0000      5.000313   1
  54661.0000     -4.978275  -1
  54675.0000      5.000774   1
  54688.0000     -5.039078  -1
  54702.0000      5.132190   1
  54716.0000     -5.192154  -1
  54729.0000      5.259314   1
  54743.0000     -5.289748  -1
  54756.0000      5.271136   1
  54770.0000     -5.228952  -1
  54784.0000      5.140844   1
  54797.0000     -5.068282  -1
  54811.0000      5.035910   1
  54825.0000     -4.968402  -1
  54838.0000      5.006995   1
  54852.0000     -5.009290  -1
  54865.0000      5.084823   1
  54879.0000     -5.156399  -1
  54893.0000      5.210660   1
  54906.0000     -5.275606  -1
  54920.0000      5.281901   1
  54933.0000     -5.259028  -1
  54947.0000      5.218432   1
  54961.0000     -5.126868  -1
  54974.0000      5.080553   1
  54988.0000     -5.017723  -1
  55001.0000      4.971161   1
  55015.0000     -4.994629  -1
  55029.0000      5.044569   1
  55042.0000     -5.093735  -1
  55056.0000      5.185601   1
  55069.0000     -5.237994  -1
  55083.0000      5.271909   1
  55096.0000     -5.293267  -1
  55111.0000      5.240033   1
  55124.0000     -5.195751  -1
  55138.0000      5.132036   1
  55151.0000     -5.069497  -1
  55165.0000      5.022793   1
  55178.0000     -4.998833  -1
  55192.0000      5.028819   1
  55205.0000     -5.069803  -1
  55219.0000      5.129943   1
  55232.0000     -5.214268  -1
  55247.0000      5.271389   1
  55259.0000     -5.290379  -1
  55274.0000      5.293697   1
  55287.0000     -5.243902  -1
  55301.0000      5.186732   1
  55314.0000     -5.133686  -1
  55328.0000      5.048937   1
  55341.0000     -5.025009  -1
  55355.0000      4.986029   1
  55368.0000     -5.024022  -1
  55383.0000      5.080436   1
  55395.0000     -5.129486  -1
  55410.0000      5.232106   1
  55423.0000     -5.247323  -1
  55437.0000      5.296223   1
  55450.0000     -5.298023  -1
  55465.0000      5.228748   1
  55477.0000     -5.200314  -1
  55492.0000      5.098124   1
  55504.0000     -5.031046  -1
  55519.0000      5.002025   1
  55532.0000     -4.994696  -1
  55546.0000      5.048150   1
  55559.0000     -5.102849  -1
  55573.0000      5.188251   1
  55586.0000     -5.247241  -1
  55600.0000      5.270019   1
  55613.0000     -5.298325  -1
  55628.0000      5.266324   1
  55640.0000     -5.197434  -1
  55655.0000      5.149258   1
  55668.0000     -5.088246  -1
  55682.0000      5.030114   1
  55695.0000     -5.017398  -1
  55709.0000      5.014346   1
  55722.0000     -5.047778  -1
  55736.0000      5.110851   1
  55749.0000     -5.150464  -1
  55763.0000      5.221806   1
  55777.0000     -5.264174  -1
  55791.0000      5.289390   1
  55804.0000     -5.270795  -1
  55818.0000      5.212210   1
  55831.0000     -5.150095  -1
  55845.0000      5.062083   1
  55858.0000     -4.995743  -1
  55872.0000      4.985626   1
  55886.0000     -5.008353  -1
  55899.0000      5.054157   1
  55913.0000     -5.143524  -1
  55926.0000      5.187760   1
  55940.0000     -5.261218  -1
  55954.0000      5.284682   1
  55967.0000     -5.255139  -1
  55981.0000      5.241621   1
  55995.0000     -5.160317  -1
  56008.0000      5.099391   1
  56022.0000     -5.053294  -1
  56035.0000      4.993639   1
  56049.0000     -5.012195  -1
  56062.0000      5.010739   1
  56076.0000     -5.066604  -1
  56089.0000      5.122225   1
  56104.0000     -5.208471  -1
  56117.0000      5.257884   1
  56131.0000     -5.294294  -1
  56144.0000      5.287365   1
  56158.0000     -5.240961  -1
  56171.0000      5.173146   1
  56185.0000     -5.093654  -1
  56199.0000      5.017315   1
  56213.0000     -4.977298  -1
  56226.0000      4.981922   1
  56240.0000     -5.046299  -1
  56253.0000      5.084697   1
  56267.0000     -5.193022  -1
  56280.0000      5.241532   1
  56294.0000     -5.274580  -1
  56307.0000      5.306471   1
  56322.0000     -5.255951  -1
  56334.0000      5.210125   1
  56349.0000     -5.142646  -1
  56362.0000      5.072330   1
  56376.0000     -5.033877  -1
  56389.0000      5.009004   1
  56403.0000     -5.029689  -1
  56416.0000      5.064203   1
  56430.0000     -5.119282  -1
  56443.0000      5.195727   1
  56458.0000     -5.254050  -1
  56470.0000      5.289407   1
  56485.0000     -5.303798  -1
  56498.0000      5.250087   1
  56512.0000     -5.212419  -1
  56525.0000      5.158245   1
  56539.0000     -5.063731  -1
  56552.0000      5.034580   1
  56566.0000     -4.983596  -1
  56579.0000      5.012153   1
  56594.0000     -5.057062  -1
  56606.0000      5.116296   1
  56621.0000     -5.224685  -1
  56634.0000      5.247664   1
  56648.0000     -5.301030  -1
  56661.0000      5.294004   1
  56675.0000     -5.219049  -1
  56688.0000      5.192843   1
  56703.0000     -5.087652  -1
  56715.0000      5.028365   1
  56730.0000     -4.996093  -1
  56743.0000      4.997565   1
  56757.0000     -5.032082  -1
  56770.0000      5.092551   1
  56784.0000     -5.163464  -1
  56797.0000      5.223106   1
  56811.0000     -5.267113  -1
  56824.0000      5.281550   1
  56839.0000     -5.256624  -1
  56852.0000      5.203817   1
  56866.0000     -5.165634  -1
  56879.0000      5.105685   1
  56893.0000     -5.034546  -1
  56906.0000      5.012199   1
  56920.0000     -4.994665  -1
  56933.0000      5.020287   1
  56947.0000     -5.092058  -1
  56961.0000      5.140443   1
  56974.0000     -5.230608  -1
  56988.0000      5.272678   1
  57002.0000     -5.266559  -1
  57015.0000      5.264782   1
  57029.0000     -5.201304  -1
  57042.0000      5.130583   1
  57056.0000     -5.060333  -1
  57070.0000      4.979388   1
  57083.0000     -4.990606  -1
  57097.0000      5.013480   1
  57110.0000     -5.053678  -1
  57124.0000      5.132210   1
  57137.0000     -5.184355  -1
  57151.0000      5.236430   1
  57164.0000     -5.255221  -1
  57179.0000      5.249370   1
  57192.0000     -5.251050  -1
  57206.0000      5.189715   1
  57219.0000     -5.132939  -1
  57233.0000      5.069316   1
  57246.0000     -5.010042  -1
  57260.0000      5.000698   1
  57273.0000     -5.001564  -1
  57287.0000      5.040826   1
  57300.0000     -5.116250  -1
  57315.0000      5.207406   1
  57327.0000     -5.234864  -1
  57342.0000      5.297520   1
  57355.0000     -5.285753  -1
  57369.0000      5.232072   1
  57382.0000     -5.180680  -1
  57396.0000      5.076139   1
  57409.0000     -5.026644  -1
  57424.0000      4.981319   1
  57436.0000     -4.975137  -1
  57451.0000      5.043955   1
  57464.0000     -5.070076  -1
  57478.0000      5.180436   1
  57491.0000     -5.218795  -1
  57505.0000      5.262098   1
  57518.0000     -5.297262  -1
  57533.0000      5.263175   1
  57545.0000     -5.235158  -1
  57560.0000      5.163305   1
  57573.0000     -5.080202  -1
  57587.0000      5.040417   1
  57600.0000     -5.004376  -1
  57614.0000      5.008849   1
  57627.0000     -5.037242  -1
  57641.0000      5.095443   1
  57654.0000     -5.168846  -1
  57669.0000      5.228430   1
  57681.0000     -5.279565  -1
  57696.0000      5.298707   1
  57708.0000     -5.245079  -1
  57723.0000      5.206022   1
  57736.0000     -5.144961  -1
  57750.0000      5.052492   1
  57763.0000     -5.022717  -1
  57777.0000      4.980142   1
  57790.0000     -5.002091  -1
  57804.0000      5.038941   1
  57817.0000     -5.094482  -1
  57832.0000      5.194007   1
  57845.0000     -5.233057  -1
  57859.0000      5.284989   1
  57872.0000     -5.280270  -1
  57886.0000      5.232305   1
  57899.0000     -5.195317  -1
  57914.0000      5.087826   1
  57926.0000     -5.034291  -1
  57941.0000      4.983485   1
  57954.0000     -4.985830  -1
  57968.0000      4.988745   1
  57981.0000     -5.060904  -1
  57995.0000      5.115619   1
  58008.0000     -5.191202  -1
  58022.0000      5.252618   1
  58035.0000     -5.258635  -1
  58049.0000      5.261394   1
  58063.0000     -5.208650  -1
  58077.0000      5.143206   1
  58090.0000     -5.094469  -1
  58104.0000      5.010665   1
  58117.0000     -4.995173  -1
  58131.0000      4.975350   1
  58144.0000     -5.003827  -1
  58158.0000      5.078005   1
  58172.0000     -5.146355  -1
  58185.0000      5.220979   1
  58199.0000     -5.264516  -1
  58212.0000      5.268101   1
  58226.0000     -5.253005  -1
  58240.0000      5.188911   1
  58253.0000     -5.127509  -1
  58267.0000      5.070921   1
  58281.0000     -4.994970  -1
  58294.0000      4.987586   1
  58308.0000     -4.998576  -1
  58321.0000      5.024646   1
  58335.0000     -5.100240  -1
  58348.0000      5.157350   1
  58362.0000     -5.210390  -1
  58375.0000      5.264769   1
  58390.0000     -5.265259  -1
  58403.0000      5.239906   1
  58417.0000     -5.198463  -1
  58430.0000      5.133309   1
  58444.0000     -5.060220  -1
  58457.0000      5.006900   1
  58471.0000     -4.987869  -1
  58484.0000      5.001736   1
  58498.0000     -5.036855  -1
  58511.0000      5.121143   1
  58526.0000     -5.205275  -1
  58538.0000      5.239959   1
  58553.0000     -5.287810  -1
  58566.0000      5.267036   1
  58580.0000     -5.225995  -1
  58593.0000      5.189545   1
  58607.0000     -5.081163  -1
  58620.0000      5.049428   1
  58635.0000     -4.984869  -1
  58647.0000      4.975412   1
  58662.0000     -5.015554  -1
  58675.0000      5.033499   1
  58689.0000     -5.144708  -1
  58702.0000      5.182866   1
  58716.0000     -5.251649  -1
  58729.0000      5.285876   1
  58744.0000     -5.263657  -1
  58756.0000      5.246642   1
  58771.0000     -5.165026  -1
  58783.0000      5.075899   1
  58798.0000     -5.026891  -1
  58811.0000      4.989535   1
  58825.0000     -4.992287  -1
  58838.0000      5.027769   1
  58852.0000     -5.092334  -1
  58865.0000      5.161448   1
  58879.0000     -5.208716  -1
  58892.0000      5.262114   1
  58907.0000     -5.277250  -1
  58920.0000      5.224303   1
  58934.0000     -5.201157  -1
  58947.0000      5.141373   1
  58961.0000     -5.061373  -1
  58974.0000      5.025553   1
  58988.0000     -4.981667  -1
  59001.0000      4.983911   1
  59015.0000     -5.023133  -1
  59029.0000      5.061550   1
  59042.0000     -5.135753  -1
  59056.0000      5.211893   1
  59070.0000     -5.261374  -1
  59083.0000      5.275183   1
  59097.0000     -5.248267  -1
  59110.0000      5.197453   1
  59124.0000     -5.109154  -1
  59137.0000      5.024117   1
  59151.0000     -4.975859  -1
  59165.0000      4.976554   1
  59178.0000     -4.971540  -1
  59192.0000      5.053970   1
  59206.0000     -5.087452  -1
  59219.0000      5.181195   1
  59233.0000     -5.238225  -1
  59246.0000      5.232058   1
  59260.0000     -5.263511  -1
  59274.0000      5.210814   1
  59287.0000     -5.146784  -1
  59301.0000      5.095834   1
  59314.0000     -5.000507  -1
  59328.0000      4.995217   1
  59342.0000     -4.959655  -1
  59355.0000      4.986589   1
  59369.0000     -5.041505  -1
  59383.0000      5.127553   1
  59396.0000     -5.187313  -1
  59410.0000      5.253431   1
  59423.0000     -5.274979  -1
  59437.0000      5.257577   1
  59450.0000     -5.216899  -1
  59464.0000      5.134902   1
  59478.0000     -5.072956  -1
  59492.0000      5.005401   1
  59505.0000     -4.977978  -1
  59519.0000      4.991409   1
  59532.0000     -5.011618  -1
  59546.0000      5.097759   1
  59559.0000     -5.155932  -1
  59573.0000      5.211246   1
  59586.0000     -5.274987  -1
  59601.0000      5.273763   1
  59613.0000     -5.245992  -1
  59628.0000      5.198592   1
  59641.0000     -5.127946  -1
  59655.0000      5.063813   1
  59668.0000     -5.018376  -1
  59682.0000      4.991939   1
  59695.0000     -5.005246  -1
  59709.0000      5.031644   1
  59722.0000     -5.104972  -1
  59737.0000      5.177705   1
  59749.0000     -5.226633  -1
  59764.0000      5.282702   1
  59777.0000     -5.258419  -1
  59791.0000      5.246353   1
  59804.0000     -5.211524  -1
  59818.0000      5.104177   1
  59831.0000     -5.071385  -1
  59846.0000      4.982157   1
  59858.0000     -4.973056  -1
  59873.0000      4.993939   1
  59886.0000     -5.021550  -1
  59900.0000      5.133759   1
  59913.0000     -5.181342  -1
  59927.0000      5.259906   1
  59940.0000     -5.284932  -1
  59955.0000      5.249208   1
  59967.0000     -5.240339  -1
  59982.0000      5.154202   1
  59994.0000     -5.073391  -1
  60009.0000      5.024691   1
  60022.0000     -4.993751  -1
  60036.0000      4.989655   1
  60049.0000     -5.026162  -1
  60063.0000      5.078983   1
  60076.0000     -5.141163  -1
  60090.0000      5.204483   1
  60103.0000     -5.238464  -1
  60118.0000      5.255830   1
  60131.0000     -5.236684  -1
  60145.0000      5.219667   1
  60158.0000     -5.164359  -1
  60172.0000      5.085432   1
  60185.0000     -5.036668  -1
  60199.0000      4.984105   1
  60212.0000     -4.969666  -1
  60226.0000      5.015149   1
  60240.0000     -5.063794  -1
  60253.0000      5.148272   1
  60267.0000     -5.221912  -1
  60281.0000      5.243614   1
  60294.0000     -5.277414  -1
  60308.0000      5.248158   1
  60321.0000     -5.184464  -1
  60335.0000      5.119476   1
  60349.0000     -5.025659  -1
  60362.0000      4.996101   1
  60376.0000     -4.989123  -1
  60389.0000      4.992342   1
  60403.0000     -5.056895  -1
  60416.0000      5.100451   1
  60430.0000     -5.166844  -1
  60443.0000      5.210746   1
  60458.0000     -5.248491  -1
  60471.0000      5.270645   1
  60485.0000     -5.240742  -1
  60498.0000      5.193948   1
  60512.0000     -5.126828  -1
  60525.0000      5.047977   1
  60539.0000     -5.006878  -1
  60552.0000      4.968654   1
  60566.0000     -4.978820  -1
  60579.0000      5.028941   1
  60594.0000     -5.129933  -1
  60607.0000      5.173208   1
  60621.0000     -5.266202  -1
  60634.0000      5.285358   1
  60648.0000     -5.264941  -1
  60661.0000      5.242282   1
  60676.0000     -5.132547  -1
  60688.0000      5.081111   1
  60703.0000     -5.019457  -1
  60716.0000      4.980481   1
  60730.0000     -5.005064  -1
  60743.0000      5.019146   1
  60757.0000     -5.105512  -1
  60770.0000      5.154398   1
  60784.0000     -5.215080  -1
  60797.0000      5.275163   1
  60812.0000     -5.283736  -1
  60824.0000      5.276088   1
  60839.0000     -5.229602  -1
  60852.0000      5.151118   1
  60866.0000     -5.096235  -1
  60879.0000      5.044376   1
  60893.0000     -5.002510  -1
  60906.0000      5.006782   1
  60920.0000     -5.028298  -1
  60933.0000      5.093669   1
  60948.0000     -5.160321  -1
  60960.0000      5.227395   1
  60975.0000     -5.291478  -1
  60987.0000      5.265423   1
  61002.0000     -5.263671  -1
  61015.0000      5.218940   1
  61029.0000     -5.116236  -1
  61042.0000      5.077767   1
  61056.0000     -4.986936  -1
  61069.0000      4.981781   1
  61084.0000     -4.991398  -1
  61097.0000      5.036428   1
  61111.0000     -5.127711  -1
  61124.0000      5.187890   1
  61138.0000     -5.260324  -1
  61151.0000      5.284977   1
  61165.0000     -5.270692  -1
  61178.0000      5.252978   1
  61193.0000     -5.171219  -1
  61205.0000      5.101807   1
  61220.0000     -5.046492  -1
  61233.0000      5.013531   1
  61247.0000     -4.985404  -1
  61260.0000      5.020960   1
  61274.0000     -5.055841  -1
  61287.0000      5.123670   1
  61301.0000     -5.201321  -1
  61314.0000      5.227203   1
  61328.0000     -5.277338  -1
  61342.0000      5.262721   1
  61356.0000     -5.221937  -1
  61369.0000      5.176934   1
  61383.0000     -5.089560  -1
  61396.0000      5.038181   1
  61410.0000     -4.990246  -1
  61423.0000      4.971673   1
  61437.0000     -5.028277  -1
  61451.0000      5.090382   1
  61464.0000     -5.164845  -1
  61478.0000      5.235264   1
  61491.0000     -5.265992  -1
  61505.0000      5.280424   1
  61519.0000     -5.248402  -1
  61532.0000      5.193958   1
  61546.0000     -5.154059  -1
  61560.0000      5.069306   1
  61573.0000     -5.032372  -1
  61587.0000      5.008609   1
  61600.0000     -5.001945  -1
  61614.0000      5.050427   1
  61627.0000     -5.095661  -1
  61641.0000      5.155581   1
  61654.0000     -5.229594  -1
  61669.0000      5.275722   1
  61682.0000     -5.275304  -1
  61696.0000      5.271228   1
  61709.0000     -5.221378  -1
  61723.0000      5.142558   1
  61736.0000     -5.074335  -1
  61750.0000      5.013020   1
  61763.0000     -4.992947  -1
  61777.0000      4.992508   1
  61790.0000     -5.057850  -1
  61805.0000      5.150762   1
  61817.0000     -5.191098  -1
  61832.0000      5.279240   1
  61845.0000     -5.287324  -1
  61859.0000      5.275942   1
  61872.0000     -5.265518  -1
  61887.0000      5.168845   1
  61899.0000     -5.128671  -1
  61914.0000      5.053873   1
  61927.0000     -4.996830  -1
  61941.0000      5.013087   1
  61954.0000     -5.015602  -1
  61968.0000      5.092270   1
  61981.0000     -5.138105  -1
  61995.0000      5.214875   1
  62008.0000     -5.273832  -1
  62023.0000      5.294585   1
  62035.0000     -5.301841  -1
  62050.0000      5.254897   1
  62062.0000     -5.169131  -1
  62077.0000      5.110821   1
  62090.0000     -5.053615  -1
  62104.0000      5.007849   1
  62117.0000     -5.014716  -1
  62131.0000      5.042600   1
  62144.0000     -5.104302  -1
  62158.0000      5.161258   1
  62171.0000     -5.230307  -1
  62186.0000      5.289765   1
  62199.0000     -5.272098  -1
  62213.0000      5.274967   1
  62226.0000     -5.229704  -1
  62240.0000      5.144914   1
  62253.0000     -5.099730  -1
  62267.0000      5.018196   1
  62280.0000     -4.992524  -1
  62294.0000      4.994571   1
  62308.0000     -5.033940  -1
  62322.0000      5.088769   1
  62335.0000     -5.176742  -1
  62349.0000      5.240919   1
  62362.0000     -5.284706  -1
  62376.0000      5.295310   1
  62389.0000     -5.266018  -1
  62403.0000      5.198338   1
  62417.0000     -5.114538  -1
  62431.0000      5.045273   1
  62444.0000     -5.022929  -1
  62458.0000      4.972460   1
  62471.0000     -5.024283  -1
  62485.0000      5.046417   1
  62498.0000     -5.125088  -1
  62512.0000      5.204222   1
  62526.0000     -5.240419  -1
  62539.0000      5.293949   1
  62553.0000     -5.279049  -1
  62566.0000      5.229932   1
  62580.0000     -5.187118  -1
  62594.0000      5.096069   1
  62607.0000     -5.050606  -1
  62621.0000      5.002670   1
  62634.0000     -4.973508  -1
  62648.0000      5.020866   1
  62662.0000     -5.085938  -1
  62675.0000      5.144009   1
  62689.0000     -5.225325  -1
  62702.0000      5.269834   1
  62716.0000     -5.283107  -1
  62729.0000      5.278596   1
  62744.0000     -5.213185  -1
  62757.0000      5.174802   1
