# 月行九道 — Ecliptic node crossings (β = 0)
# DE440 1900–2100, linear interpolation between 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   type
# ----------   -----------   ----  (A=ascending, D=descending)
  67036.2548    128.466109  D
  67049.2085    308.495544  A
  67063.5596    128.532681  D
  67076.5674    308.434608  A
  67090.8804    128.046088  D
  67103.7697    307.392652  A
  67118.1091    126.165836  D
  67130.8151    304.939993  A
  67145.2056    123.151066  D
  67157.8604    301.911554  A
  67172.2634    120.474032  D
  67185.0927    299.838309  A
  67199.4111    119.293587  D
  67212.5179    299.240091  A
  67226.6730    119.281553  D
  67239.9715    299.267928  A
  67253.9667    119.090224  D
  67267.2764    298.524208  A
  67281.1823    117.548114  D
  67294.3707    296.312814  A
  67308.2913    114.719606  D
  67321.3909    293.381648  A
  67335.3725    111.937481  D
  67348.5356    291.108270  A
  67362.5196    110.397100  D
  67375.8730    290.195194  A
  67389.7489    110.123475  D
  67403.3234    290.197117  A
  67417.0089    110.199947  D
  67430.7284    289.897008  A
  67444.2240    109.458594  D
  67457.9687    288.431051  A
  67471.3518    107.275971  D
  67485.0252    285.733399  A
  67498.4325    104.253687  D
  67512.0576    282.936943  A
  67525.5670    101.875074  D
  67539.2662    281.344350  A
  67552.8022    101.024949  D
  67566.6786    281.047299  A
  67580.0810    101.126036  D
  67594.1551    281.005010  A
  67607.3002    100.721931  D
  67621.4905    279.780225  A
  67634.4110     98.814152  D
  67648.6080    277.147012  A
  67661.4786     95.809912  D
  67675.6259    274.236060  A
  67688.6201     93.192769  D
  67702.7464    272.383130  A
  67715.8731     91.985745  D
  67730.0525    271.900054  A
  67743.1774     91.917543  D
  67757.4678    271.934937  A
  67770.4335     91.865000  D
  67784.8614    271.335399  A
  67797.5799     90.769642  D
  67812.1067    269.415457  A
  67824.6394     88.295793  D
  67839.1772    266.491164  A
  67851.7283     85.299528  D
  67866.2112    263.933931  A
  67878.9567     83.238978  D
  67893.3817    262.774243  A
  67906.3125     82.677272  D
  67920.7286    262.716142  A
  67933.6548     82.739543  D
  67948.1410    262.501406  A
  67960.8579     82.030065  D
  67975.4400    260.845184  A
  67987.9108     79.764665  D
  68002.5558    257.878880  A
  68014.9603     76.665313  D
  68029.5896    255.054237  A
  68042.1673     74.311550  D
  68056.7076    253.583982  A
  68069.5261     73.412081  D
  68083.9691    253.381628  A
  68096.9151     73.417869  D
  68111.3078    253.404467  A
  68124.2117     73.169567  D
  68138.6158    252.482900  A
  68151.3448     71.694586  D
  68165.8069    250.188040  A
  68178.3766     69.014753  D
  68192.8823    247.225916  A
  68205.4745     66.203840  D
  68219.9528    244.989885  A
  68232.7613     64.527675  D
  68247.1284    244.218896  A
  68260.2022     64.241790  D
  68274.4116    244.299082  A
  68287.6229     64.193070  D
  68301.7097    243.848649  A
  68314.8638     63.096956  D
  68328.9130    241.865395  A
  68341.9089     60.515128  D
  68356.0017    238.778821  A
  68368.9433     57.503989  D
  68383.0811    236.179098  A
  68396.1639     55.568623  D
  68410.2493    235.074602  A
  68423.5665     55.013352  D
  68437.4992    235.049442  A
  68451.0164     55.048838  D
  68464.7600    234.935031  A
  68478.3590     54.455925  D
  68491.9598    233.711896  A
  68505.5128     52.551926  D
  68519.0751    231.204268  A
  68532.5419     49.764001  D
  68546.1640    228.354244  A
  68559.6265     47.302659  D
  68573.3148    226.474008  A
  68586.9059     46.132305  D
  68600.5521    225.985909  A
  68614.3564     46.062213  D
  68627.8168    226.085788  A
  68641.8112     45.809916  D
  68655.0188    225.400492  A
  68669.0966     44.273514  D
  68682.1176    223.112911  A
  68696.1601     41.374630  D
  68709.1902    219.953377  A
  68723.1809     38.533075  D
  68736.3550    217.587600  A
  68750.3661     37.034046  D
  68763.6246    216.775612  A
  68777.7391     36.787938  D
  68790.9152    216.846773  A
  68805.1803     36.768565  D
  68818.1366    216.541571  A
  68832.5254     35.733331  D
  68845.2510    214.951405  A
  68859.6939     33.391850  D
  68872.3155    212.220567  A
  68886.7336     30.538394  D
  68899.4444    209.498374  A
  68913.8079     28.445378  D
  68926.7005    207.949116  A
  68941.0471     27.727083  D
  68954.0377    207.706787  A
  68968.4339     27.768798  D
  68981.3393    207.735300  A
  68995.8432     27.270278  D
  69008.4985    206.707211  A
  69023.1124     25.273358  D
  69035.5351    204.100705  A
  69050.1870     22.125541  D
  69062.6117    200.924489  A
  69077.2167     19.481585  D
  69089.8626    198.836679  A
  69104.3761     18.383821  D
  69117.2498    198.323694  A
  69131.6871     18.356787  D
  69144.6159    198.365744  A
  69159.0511     18.169141  D
  69171.8446    197.734220  A
  69186.3318     16.757972  D
  69198.9229    195.769047  A
  69213.4735     14.107386  D
  69225.9644    192.932135  A
  69240.5309     11.317083  D
  69253.1287    190.495676  A
  69267.6290      9.591524  D
  69280.4668    189.332123  A
  69294.8459      9.186410  D
  69307.8913    189.229295  A
  69322.1564      9.284375  D
  69335.2574    189.095298  A
  69349.4553      8.536400  D
  69362.4329    187.679296  A
  69376.6415      6.197314  D
  69389.4514    184.854383  A
  69403.7130      3.009521  D
  69416.5217    181.877632  A
  69430.7933      0.656428  D
  69443.8071    180.203693  A
  69457.9809    359.913147  D
  69471.2605    179.960264  A
  69485.2493      0.016231  D
  69498.6941    179.881335  A
  69512.5080    359.600824  D
  69525.9663    178.857025  A
  69539.6853    357.834825  D
  69553.0510    176.539748  A
  69566.7838    355.036503  D
  69580.0815    173.744936  A
  69593.8823    352.454183  D
  69607.2388    171.721490  A
  69621.0553    351.121382  D
  69634.5842    170.973156  A
  69648.3021    350.960553  D
  69662.0420    171.001694  A
  69675.5587    350.971139  D
  69689.4474    170.552787  A
  69702.7478    349.934222  D
  69716.6595    168.675963  A
  69729.8434    347.362089  D
  69743.6880    165.676366  A
  69756.9247    344.241298  D
  69770.7375    163.017368  A
  69784.1020    342.211911  D
  69797.9950    161.851514  A
  69811.3750    341.729524  D
  69825.4303    161.796518  A
  69838.6477    341.816013  D
  69852.8758    161.520983  A
  69865.8328    341.122363  D
  69880.1704    160.033125  A
  69892.9200    339.006757  D
  69907.2693    157.338243  A
  69919.9955    336.094821  D
  69934.2991    154.629828  A
  69947.1668    333.739300  D
  69961.4311    153.025828  A
  69974.4486    332.719474  D
  69988.7338    152.648084  A
  70001.7668    332.688685  D
  70016.1484    152.703751  A
  70029.0217    332.555495  D
  70043.5253    151.893921  A
  70056.1475    331.184152  D
  70070.7396    149.578765  A
  70083.1872    328.378704  D
  70097.7851    146.453600  A
  70110.2990    325.352864  D
  70124.8329    144.107850  A
  70137.5821    323.609528  D
  70152.0467    143.347072  A
  70164.9643    323.338321  D
  70179.4081    143.410985  A
  70192.2953    323.349524  D
  70206.7838    142.882699  A
  70219.4625    322.293568  D
  70234.0369    140.942046  A
  70246.5043    319.835017  D
  70261.1314    138.014950  A
  70273.5766    316.896553  D
  70288.1813    135.483421  A
  70300.8057    314.831340  D
  70315.3167    134.276358  A
  70328.1834    314.171435  D
  70342.5752    134.159207  A
  70355.5857    314.189666  D
  70369.9017    134.111643  A
  70382.8798    313.774653  D
  70397.1871    133.008644  A
  70409.9967    312.028853  D
  70424.3456    130.420403  A
  70437.0137    309.105371  D
  70451.4055    127.348978  A
  70464.1367    306.376383  D
  70478.4972    125.348382  A
  70491.4772    305.047689  D
  70505.7075    124.881251  A
  70518.9405    304.936607  D
  70532.9995    124.980289  A
  70546.3415    304.749129  D
  70560.2613    124.212401  A
  70573.5374    303.260752  D
  70587.4190    121.930673  A
  70600.5707    300.545482  D
  70614.5014    118.940853  A
  70627.6313    297.792314  D
  70641.6085    116.685535  A
  70654.8703    296.184440  D
  70668.8001    115.834936  A
  70682.2805    295.855070  D
  70696.0542    115.889535  A
  70709.7263    295.827530  D
  70723.2997    115.696075  A
  70737.0680    295.070967  D
  70750.4714    114.253017  A
  70764.2097    292.914220  D
  70777.5639    111.490419  A
  70791.2255    289.957388  D
  70804.6591    108.585496  A
  70818.3251    287.628988  D
  70831.8465    106.943164  A
  70845.6417    286.745285  D
  70859.1186    106.728434  A
  70873.1123    286.786955  D
  70886.3791    106.751215  A
  70900.5369    286.259682  D
  70913.5424    105.649773  A
  70927.7650    284.277932  D
  70940.6166    103.064381  A
  70954.8098    281.330374  D
  70967.7087    100.069278  A
  70981.8571    278.833439  D
  70994.9086     98.107331  A
  71009.0674    277.709404  D
  71022.2015     97.565230  A
  71036.4373    277.606161  D
  71049.4939     97.641672  A
  71063.8601    277.463951  D
  71076.7002     97.187762  A
  71091.1944    276.281250  D
  71103.7940     95.392751  A
  71118.3460    273.715648  D
  71130.8483     92.480181  A
  71145.3746    270.766440  D
  71157.9982     89.781022  A
  71172.4587    268.831405  D
  71185.3063     88.475450  A
  71199.7215    268.335347  D
  71212.6749     88.376945  A
  71227.1220    268.409630  D
  71239.9610     88.235589  A
  71254.4923    267.553760  D
  71267.0822     86.777376  A
  71281.7000    265.131657  D
  71294.1098     83.929363  A
  71308.7552    262.041100  D
  71321.2256     81.023713  A
  71335.8151    259.817193  D
  71348.5153     79.371206  A
  71363.0047    259.067191  D
  71375.9053     79.047351  A
  71390.3120    259.126386  D
  71403.2677     79.092798  A
  71417.6476    258.795612  D
  71430.4864     78.300924  A
  71444.9074    257.206842  D
  71457.5541     76.161464  A
  71472.0342    254.432445  D
  71484.5937     73.227825  A
  71499.0886    251.647167  D
  71511.7764     70.851647  A
  71526.2016    250.108585  D
  71539.1577     69.945578  A
  71553.4364    249.894029  D
  71566.6137     69.928433  A
  71580.7412    249.889101  D
  71593.9625     69.511470  A
  71608.0024    248.743230  D
  71621.0971     67.648885  A
  71635.1391    246.064478  D
  71648.1069     64.659162  A
  71662.2071    243.018508  D
  71675.2183     62.043594  A
  71689.3259    241.120954  D
  71702.5362     60.819413  A
  71716.5408    240.661482  D
  71729.9805     60.711105  A
  71743.8058    240.750813  D
  71757.3962     60.577510  A
  71771.0437    240.203313  D
  71784.6504     59.353399  A
  71798.1984    238.306063  D
  71811.7275     56.900878  A
  71825.2885    235.444929  D
  71838.7577     54.099007  A
  71852.3991    232.918394  D
  71865.9280     52.215231  A
  71879.5964    231.741399  D
  71893.3064     51.700414  A
  71906.8598    231.707015  D
  71920.7821     51.690306  A
  71934.1045    231.594843  D
  71948.1746     50.929683  A
  71961.2515    230.121862  D
  71975.3397     48.586289  A
  71988.3201    227.207004  D
  72002.3519     45.502187  A
  72015.4286    224.252800  D
  72029.4367     43.243583  A
  72042.6525    222.661789  D
  72056.7206     42.456101  A
  72069.9466    222.438321  D
  72084.1463     42.509277  A
  72097.2148    222.483814  D
  72111.5538     42.079384  A
  72124.3824    221.603505  D
  72138.8198     40.384667  A
  72151.4589    219.364913  D
  72165.9120     37.643338  A
  72178.5396    216.452684  D
  72192.9455     35.012687  A
  72205.7295    214.197347  D
  72220.0900     33.589679  A
  72233.0403    213.364410  D
  72247.4090     33.366536  A
  72260.3803    213.415178  D
  72274.8276     33.304664  A
  72287.6185    213.051570  D
  72302.1846     32.140106  A
  72314.7031    211.209308  D
  72329.3479     29.390123  A
  72341.7341    208.108477  D
  72356.3752     26.279066  A
  72368.8908    205.320491  D
  72383.4557     24.371955  A
  72396.2281    204.077535  D
  72410.6960     23.937262  A
  72423.6230    203.980341  D
  72438.0485     24.011610  A
  72450.9326    203.842213  D
  72465.3802     23.301902  A
  72478.0846    202.596099  D
  72492.5942     21.204715  A
  72505.1255    200.082031  D
  72519.6822     18.312546  A
  72532.2097    197.264579  D
  72546.7446     15.927960  A
  72559.4595    195.379263  D
  72573.8975     14.891615  A
  72586.8563    194.827980  D
  72601.1685     14.893452  A
  72614.2781    194.898217  D
  72628.4853     14.716204  A
  72641.5588    194.206654  D
  72655.7365     13.186089  A
  72668.6393    192.005634  D
  72682.8558     10.235078  A
  72695.6523    188.887308  D
  72709.9144      7.274653  A
  72722.8210    186.453751  D
  72737.0450      5.741155  A
  72750.2094    185.608973  D
  72764.2809      5.571025  A
  72777.6733    185.589587  D
  72791.5540      5.567030  A
  72805.0433    185.186367  D
  72818.7768      4.537521  A
  72832.2181    183.497374  D
  72845.9091      2.165647  A
  72859.2532    180.786336  D
  72872.9960    359.307415  A
  72886.3256    178.226844  D
  72900.1265    357.259080  A
  72913.5735    176.815875  D
  72927.3410    356.562731  A
  72940.9908    176.583794  D
  72954.6027    356.638049  A
  72968.4463    176.534776  D
  72981.8339    356.266613  A
  72995.7701    175.420119  D
  73008.9719    354.442770  A
  73022.8777    172.852541  D
  73036.0439    351.386397  A
