# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   beta(deg)
  13120.0000    349.970784      4.788055
  13121.0000      4.241856      5.144526
  13122.0000     18.591001      5.183390
  13123.0000     32.953999      4.898667
  13124.0000     47.251516      4.310179
  13125.0000     61.398056      3.462617
  13126.0000     75.313651      2.420250
  13127.0000     88.935099      1.258224
  13128.0000    102.223946      0.052846
  13129.0000    115.169873     -1.126507
  13130.0000    127.789811     -2.222193
  13131.0000    140.124122     -3.189621
  13132.0000    152.231319     -3.995983
  13133.0000    164.182513     -4.617664
  13134.0000    176.056149     -5.037477
  13135.0000    187.933218     -5.242513
  13136.0000    199.892813     -5.223071
  13137.0000    212.007823     -4.972903
  13138.0000    224.340662     -4.490846
  13139.0000    236.939117     -3.783685
  13140.0000    249.832689     -2.869774
  13141.0000    263.030101     -1.782478
  13142.0000    276.518686     -0.572137
  13143.0000    290.266217      0.694795
  13144.0000    304.225186      1.940150
  13145.0000    318.338842      3.081543
  13146.0000    332.547734      4.041310
  13147.0000    346.795311      4.754744
  13148.0000      1.031493      5.175981
  13149.0000     15.213820      5.281007
  13150.0000     29.306543      5.068179
  13151.0000     43.278587      4.557008
  13152.0000     57.101505      3.785750
  13153.0000     70.748347      2.807917
  13154.0000     84.193971      1.687688
  13155.0000     97.416773      0.494375
  13156.0000    110.401419     -0.703442
  13157.0000    123.141859     -1.843175
  13158.0000    135.643956     -2.871994
  13159.0000    147.927184     -3.748572
  13160.0000    160.025175     -4.442910
  13161.0000    171.985131     -4.934762
  13162.0000    183.866289     -5.211433
  13163.0000    195.737623     -5.265654
  13164.0000    207.674929     -5.094131
  13165.0000    219.757216     -4.697164
  13166.0000    232.062271     -4.079609
  13167.0000    244.661138     -3.253271
  13168.0000    257.611401     -2.240531
  13169.0000    270.949517     -1.078510
  13170.0000    284.683109      0.177676
  13171.0000    298.785003      1.454585
  13172.0000    313.191459      2.664995
  13173.0000    327.806831      3.717821
  13174.0000    342.515296      4.531369
  13175.0000    357.197523      5.045775
  13176.0000     11.747766      5.230496
  13177.0000     26.086473      5.085124
  13178.0000     40.165480      4.634797
  13179.0000     53.965969      3.923106
  13180.0000     67.491575      3.005123
  13181.0000     80.759714      1.941852
  13182.0000     93.793612      0.796218
  13183.0000    106.616490     -0.369957
  13184.0000    119.248457     -1.498484
  13185.0000    131.706009     -2.537116
  13186.0000    144.003628     -3.441499
  13187.0000    156.156743     -4.176500
  13188.0000    168.185212     -4.716664
  13189.0000    180.116584     -5.045726
  13190.0000    191.988558     -5.155417
  13191.0000    203.850308     -5.043947
  13192.0000    215.762541     -4.714648
  13193.0000    227.796214     -4.175249
  13194.0000    240.029802     -3.438163
  13195.0000    252.544794     -2.522040
  13196.0000    265.418983     -1.454612
  13197.0000    278.717098     -0.276429
  13198.0000    292.478812      0.955635
  13199.0000    306.705430      2.167145
  13200.0000    321.348578      3.269706
  13201.0000    336.306139      4.171118
  13202.0000    351.430572      4.790891
  13203.0000      6.550799      5.076116
  13204.0000     21.502096      5.011085
  13205.0000     36.153563      4.616875
  13206.0000     50.424038      3.942405
  13207.0000     64.283688      3.052093
  13208.0000     77.744785      2.015023
  13209.0000     90.847635      0.897918
  13210.0000    103.646631     -0.238209
  13211.0000    116.199110     -1.339052
  13212.0000    128.557849     -2.357013
  13213.0000    140.767066     -3.251118
  13214.0000    152.861400     -3.987234
  13215.0000    164.867295     -4.538548
  13216.0000    176.806127     -4.886061
  13217.0000    188.698352     -5.018801
  13218.0000    200.567936     -4.933585
  13219.0000    212.446336     -4.634353
  13220.0000    224.375464     -4.131311
  13221.0000    236.409208     -3.440219
  13222.0000    248.613218     -2.582247
  13223.0000    261.062604     -1.584699
  13224.0000    273.837097     -0.482748
  13225.0000    287.012990      0.678027
  13226.0000    300.651316      1.839128
  13227.0000    314.782497      2.928255
  13228.0000    329.389695      3.862410
  13229.0000    344.396087      4.557001
  13230.0000    359.663581      4.940758
  13231.0000     15.008822      4.972159
  13232.0000     30.235001      4.650176
  13233.0000     45.168782      4.013769
  13234.0000     59.688291      3.130665
  13235.0000     73.733802      2.081474
  13236.0000     87.302196      0.945902
  13237.0000    100.432162     -0.205466
  13238.0000    113.187324     -1.313980
  13239.0000    125.641701     -2.332332
  13240.0000    137.869067     -3.222637
  13241.0000    149.936156     -3.954553
  13242.0000    161.899085     -4.504104
  13243.0000    173.802347     -4.853324
  13244.0000    185.679890     -4.990522
  13245.0000    197.557829     -4.910831
  13246.0000    209.458318     -4.616710
  13247.0000    221.403996     -4.118123
  13248.0000    233.422298     -3.432352
  13249.0000    245.548980     -2.583570
  13250.0000    257.830187     -1.602449
  13251.0000    270.322536     -0.526117
  13252.0000    283.090656      0.601347
  13253.0000    296.201599      1.727962
  13254.0000    309.715580      2.793036
  13255.0000    323.672926      3.727644
  13256.0000    338.078463      4.458106
  13257.0000    352.886900      4.913996
  13258.0000      7.995367      5.040636
  13259.0000     23.249704      4.813006
  13260.0000     38.466847      4.245141
  13261.0000     53.467653      3.389609
  13262.0000     68.108241      2.326384
  13263.0000     82.299035      1.146184
  13264.0000     96.007994     -0.064679
  13265.0000    109.251763     -1.233508
  13266.0000    122.081326     -2.304041
  13267.0000    134.567491     -3.234995
  13268.0000    146.788973     -3.996839
  13269.0000    158.823761     -4.568585
  13270.0000    170.743465     -4.935494
  13271.0000    182.610054     -5.087958
  13272.0000    194.474503     -5.021431
  13273.0000    206.377040     -4.737116
  13274.0000    218.348773     -4.242997
  13275.0000    230.414443     -3.554816
  13276.0000    242.595930     -2.696687
  13277.0000    254.915929     -1.701137
  13278.0000    267.401119     -0.608625
  13279.0000    280.084056      0.533291
  13280.0000    293.003075      1.670929
  13281.0000    306.199579      2.745516
  13282.0000    319.712302      3.694523
  13283.0000    333.568565      4.453977
  13284.0000    347.773356      4.962647
  13285.0000      2.298450      5.168878
  13286.0000     17.075252      5.039773
  13287.0000     31.995576      4.570613
  13288.0000     46.922903      3.790690
  13289.0000     61.712508      2.761863
  13290.0000     76.234517      1.568948
  13291.0000     90.392544      0.305120
  13292.0000    104.133120     -0.942232
  13293.0000    117.445538     -2.100888
  13294.0000    130.355011     -3.117151
  13295.0000    142.912889     -3.954534
  13296.0000    155.186802     -4.590139
  13297.0000    167.252238     -5.010682
  13298.0000    179.186003     -5.209367
  13299.0000    191.061423     -5.184055
  13300.0000    202.944975     -4.936758
  13301.0000    214.894078     -4.474235
  13302.0000    226.955910     -3.809354
  13303.0000    239.167180     -2.962774
  13304.0000    251.554853     -1.964418
  13305.0000    264.137705     -0.854254
  13306.0000    276.928423      0.318038
  13307.0000    289.935792      1.494643
  13308.0000    303.166341      2.612326
  13309.0000    316.624806      3.605949
  13310.0000    330.312954      4.412480
  13311.0000    344.226610      4.975316
  13312.0000    358.351308      5.248979
  13313.0000     12.657550      5.204206
  13314.0000     27.097268      4.833067
  13315.0000     41.603205      4.153020
  13316.0000     56.092490      3.208173
  13317.0000     70.474424      2.066163
  13318.0000     84.661030      0.810289
  13319.0000     98.577857     -0.471437
  13320.0000    112.172509     -1.697280
  13321.0000    125.419345     -2.799810
  13322.0000    138.320104     -3.729502
  13323.0000    150.901264     -4.454253
  13324.0000    163.209429     -4.956343
  13325.0000    175.305947     -5.228526
  13326.0000    187.261594     -5.270550
  13327.0000    199.151755     -5.086784
  13328.0000    211.052162     -4.685200
  13329.0000    223.035111     -4.077670
  13330.0000    235.165985     -3.281352
  13331.0000    247.500008     -2.320791
  13332.0000    260.079278     -1.230186
  13333.0000    272.930295     -0.055051
  13334.0000    286.062377      1.147591
  13335.0000    299.467389      2.311222
  13336.0000    313.121148      3.364286
  13337.0000    326.986523      4.236618
  13338.0000    341.017823      4.866634
  13339.0000    355.165626      5.207867
  13340.0000      9.380960      5.233690
  13341.0000     23.617931      4.939783
  13342.0000     37.834445      4.344446
  13343.0000     51.991299      3.487110
  13344.0000     66.050553      2.425210
  13345.0000     79.974268      1.229448
  13346.0000     93.724576     -0.022451
  13347.0000    107.265527     -1.252918
  13348.0000    120.566499     -2.391534
  13349.0000    133.606394     -3.380478
  13350.0000    146.377565     -4.177466
  13351.0000    158.888527     -4.755929
  13352.0000    171.164976     -5.103044
  13353.0000    183.249086     -5.216617
  13354.0000    195.197444     -5.101877
  13355.0000    207.078100     -4.768942
  13356.0000    218.967058     -4.231412
  13357.0000    230.944387     -3.506235
  13358.0000    243.089849     -2.614815
  13359.0000    255.477839     -1.585127
  13360.0000    268.171458     -0.454370
  13361.0000    281.215761      0.728642
  13362.0000    294.630823      1.902575
  13363.0000    308.405976      2.995496
  13364.0000    322.497296      3.930574
  13365.0000    336.830444      4.635253
  13366.0000    351.309774      5.051867
  13367.0000      5.832320      5.146549
  13368.0000     20.302963      4.913654
  13369.0000     34.646315      4.374838
  13370.0000     48.812306      3.574035
  13371.0000     62.775098      2.570632
  13372.0000     76.527194      1.432788
  13373.0000     90.071591      0.231817
  13374.0000    103.414513     -0.962371
  13375.0000    116.560462     -2.085105
  13376.0000    129.510315     -3.080252
  13377.0000    142.262388     -3.902859
  13378.0000    154.815710     -4.520755
  13379.0000    167.174372     -4.914835
  13380.0000    179.351776     -5.077992
  13381.0000    191.373833     -5.013071
  13382.0000    203.280651     -4.730391
  13383.0000    215.126639     -4.245500
  13384.0000    226.979212     -3.577631
  13385.0000    238.916303     -2.749200
  13386.0000    251.022716     -1.786454
  13387.0000    263.385065     -0.721212
  13388.0000    276.084898      0.406638
  13389.0000    289.189574      1.546585
  13390.0000    302.741019      2.636134
  13391.0000    316.743737      3.602353
  13392.0000    331.155238      4.367947
  13393.0000    345.883607      4.862144
  13394.0000      0.796347      5.034115
  13395.0000     15.740792      4.864184
  13396.0000     30.570600      4.368067
  13397.0000     45.169248      3.592534
  13398.0000     59.463077      2.605031
  13399.0000     73.421975      1.481933
  13400.0000     87.050852      0.299150
  13401.0000    100.377053     -0.873603
  13402.0000    113.437994     -1.975448
  13403.0000    126.271522     -2.955230
  13404.0000    138.909907     -3.771763
  13405.0000    151.377481     -4.394024
  13406.0000    163.691406     -4.801349
  13407.0000    175.864755     -4.983418
  13408.0000    187.910927     -4.939755
  13409.0000    199.848353     -4.678631
  13410.0000    211.704605     -4.215517
  13411.0000    223.519302     -3.571400
  13412.0000    235.345522     -2.771387
  13413.0000    247.249645     -1.843947
  13414.0000    259.309592     -0.821060
  13415.0000    271.611264      0.260691
  13416.0000    284.242708      1.358257
  13417.0000    297.285376      2.420069
  13418.0000    310.801965      3.384852
  13419.0000    324.821370      4.182996
  13420.0000    339.323346      4.742310
  13421.0000    354.228297      4.999040
  13422.0000      9.399092      4.912315
  13423.0000     24.659134      4.476830
