# 月行九道 — Ecliptic latitude β envelope (local extrema)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day         beta(deg)    type
# ----------  -----------  ----  (1=max, -1=min)
  62498.0000     -5.115874  -1
  62512.0000      5.195227   1
  62526.0000     -5.231549  -1
  62539.0000      5.284806   1
  62553.0000     -5.270025  -1
  62566.0000      5.220681   1
  62580.0000     -5.177958  -1
  62594.0000      5.087052   1
  62607.0000     -5.041320  -1
  62621.0000      4.993520   1
  62634.0000     -4.964173  -1
  62648.0000      5.011623   1
  62662.0000     -5.076669  -1
  62675.0000      5.134698   1
  62689.0000     -5.215974  -1
  62702.0000      5.260479   1
  62716.0000     -5.273748  -1
  62729.0000      5.269231   1
  62744.0000     -5.203918  -1
  62757.0000      5.165472   1
  62771.0000     -5.091408  -1
  62784.0000      5.037693   1
  62798.0000     -5.006010  -1
  62811.0000      4.995211   1
  62825.0000     -5.042797  -1
  62838.0000      5.094076   1
  62852.0000     -5.153312  -1
  62865.0000      5.239526   1
  62880.0000     -5.285616  -1
  62892.0000      5.281861   1
  62907.0000     -5.269130  -1
  62920.0000      5.213378   1
  62934.0000     -5.139708  -1
  62947.0000      5.085846   1
  62961.0000     -5.015382  -1
  62974.0000      5.004504   1
  62988.0000     -4.989287  -1
  63001.0000      5.046791   1
  63016.0000     -5.121341  -1
  63028.0000      5.166706   1
  63043.0000     -5.258341  -1
  63056.0000      5.265420   1
  63070.0000     -5.281969  -1
  63083.0000      5.276491   1
  63098.0000     -5.190422  -1
  63110.0000      5.153823   1
  63125.0000     -5.060291  -1
  63137.0000      4.998860   1
  63152.0000     -4.994385  -1
  63165.0000      4.998901   1
  63179.0000     -5.071836  -1
  63192.0000      5.127447   1
  63206.0000     -5.213002  -1
  63219.0000      5.267151   1
  63234.0000     -5.275618  -1
  63246.0000      5.288545   1
  63261.0000     -5.238295  -1
  63273.0000      5.152866   1
  63288.0000     -5.101281  -1
  63301.0000      5.048340   1
  63315.0000     -5.003799  -1
  63328.0000      5.009024   1
  63342.0000     -5.029742  -1
  63355.0000      5.077342   1
  63369.0000     -5.144404  -1
  63382.0000      5.186681   1
  63397.0000     -5.245852  -1
  63410.0000      5.264859   1
  63424.0000     -5.274226  -1
  63437.0000      5.238198   1
  63451.0000     -5.166410  -1
  63464.0000      5.106833   1
  63478.0000     -5.025957  -1
  63491.0000      4.974433   1
  63505.0000     -4.982554  -1
  63519.0000      5.019422   1
  63532.0000     -5.074348  -1
  63546.0000      5.166615   1
  63560.0000     -5.208714  -1
  63573.0000      5.271859   1
  63587.0000     -5.284257  -1
  63600.0000      5.237758   1
  63614.0000     -5.198835  -1
  63628.0000      5.112280   1
  63641.0000     -5.046928  -1
  63655.0000      5.018540   1
  63668.0000     -4.972486  -1
  63682.0000      5.014729   1
  63695.0000     -5.030035  -1
  63709.0000      5.096616   1
  63723.0000     -5.160296  -1
  63737.0000      5.231427   1
  63750.0000     -5.273266  -1
  63764.0000      5.280399   1
  63777.0000     -5.254598  -1
  63791.0000      5.198510   1
  63804.0000     -5.116335  -1
  63818.0000      5.053207   1
  63832.0000     -4.990176  -1
  63846.0000      4.965548   1
  63859.0000     -4.987669  -1
  63873.0000      5.065778   1
  63886.0000     -5.112121  -1
  63900.0000      5.213250   1
  63913.0000     -5.259684  -1
  63927.0000      5.271807   1
  63940.0000     -5.287730  -1
  63955.0000      5.219123   1
  63967.0000     -5.155426  -1
  63982.0000      5.094259   1
  63995.0000     -5.032674  -1
  64009.0000      5.008774   1
  64022.0000     -4.999454  -1
  64036.0000      5.044044   1
  64049.0000     -5.091146  -1
  64063.0000      5.148166   1
  64076.0000     -5.228033  -1
  64091.0000      5.275490   1
  64103.0000     -5.288008  -1
  64118.0000      5.279753   1
  64131.0000     -5.220869  -1
  64145.0000      5.163692   1
  64158.0000     -5.111520  -1
  64172.0000      5.028026   1
  64185.0000     -5.010797  -1
  64199.0000      4.982068   1
  64212.0000     -5.027023  -1
  64227.0000      5.089030   1
  64239.0000     -5.146922  -1
  64254.0000      5.248058   1
  64267.0000     -5.258719  -1
  64281.0000      5.289474   1
  64294.0000     -5.274856  -1
  64309.0000      5.181140   1
  64321.0000     -5.149029  -1
  64336.0000      5.046251   1
  64348.0000     -4.993003  -1
  64363.0000      4.983290   1
  64376.0000     -5.000695  -1
  64390.0000      5.060364   1
  64403.0000     -5.123958  -1
  64417.0000      5.201460   1
  64430.0000     -5.250842  -1
  64444.0000      5.269378   1
  64457.0000     -5.275976  -1
  64472.0000      5.234804   1
  64485.0000     -5.163218  -1
  64499.0000      5.118502   1
  64512.0000     -5.064264  -1
  64526.0000      5.006462   1
  64539.0000     -5.001507  -1
  64553.0000      5.005828   1
  64566.0000     -5.044661  -1
  64580.0000      5.122910   1
  64594.0000     -5.162000  -1
  64607.0000      5.242258   1
  64621.0000     -5.272644  -1
  64635.0000      5.263243   1
  64648.0000     -5.238409  -1
  64662.0000      5.164732   1
  64675.0000     -5.092786  -1
  64689.0000      5.024145   1
  64703.0000     -4.957462  -1
  64716.0000      4.986921   1
  64730.0000     -5.028674  -1
  64743.0000      5.083554   1
  64757.0000     -5.166022  -1
  64770.0000      5.212209   1
  64784.0000     -5.255437  -1
  64798.0000      5.262882   1
  64812.0000     -5.221547  -1
  64825.0000      5.215516   1
  64839.0000     -5.140291  -1
  64852.0000      5.082062   1
  64866.0000     -5.034173  -1
  64879.0000      4.988624   1
  64893.0000     -5.003272  -1
  64906.0000      5.020226   1
  64920.0000     -5.068831  -1
  64933.0000      5.146334   1
  64948.0000     -5.230649  -1
  64961.0000      5.255496   1
  64975.0000     -5.290735  -1
  64988.0000      5.268675   1
  65002.0000     -5.201155  -1
  65015.0000      5.137560   1
  65029.0000     -5.043786  -1
  65042.0000      4.994783   1
  65057.0000     -4.970524  -1
  65069.0000      4.982260   1
  65084.0000     -5.071550  -1
  65097.0000      5.105422   1
  65111.0000     -5.214463  -1
  65124.0000      5.250419   1
  65138.0000     -5.267218  -1
  65151.0000      5.290261   1
  65166.0000     -5.231804  -1
  65178.0000      5.186408   1
  65193.0000     -5.115629  -1
  65206.0000      5.043440   1
  65220.0000     -5.017041  -1
  65233.0000      4.997294   1
  65247.0000     -5.026970  -1
  65260.0000      5.066142   1
  65274.0000     -5.129779  -1
  65287.0000      5.204387   1
  65302.0000     -5.258838  -1
  65314.0000      5.289793   1
  65329.0000     -5.288816  -1
  65342.0000      5.220751   1
  65356.0000     -5.171993  -1
  65369.0000      5.112542   1
  65383.0000     -5.025371  -1
  65396.0000      5.005997   1
  65410.0000     -4.983488  -1
  65423.0000      5.022605   1
  65438.0000     -5.072136  -1
  65450.0000      5.138531   1
  65465.0000     -5.235901  -1
  65478.0000      5.255536   1
  65492.0000     -5.287283  -1
  65505.0000      5.267751   1
  65519.0000     -5.194147  -1
  65532.0000      5.154025   1
  65547.0000     -5.048139  -1
  65559.0000      5.001180   1
  65574.0000     -4.973256  -1
  65587.0000      4.994384   1
  65601.0000     -5.022554  -1
  65614.0000      5.098626   1
  65628.0000     -5.164132  -1
  65641.0000      5.226290   1
  65655.0000     -5.271395  -1
  65668.0000      5.266771   1
  65682.0000     -5.236620  -1
  65696.0000      5.180418   1
  65710.0000     -5.116104  -1
  65723.0000      5.066422   1
  65737.0000     -4.992845  -1
  65750.0000      4.991953   1
  65764.0000     -4.990365  -1
  65777.0000      5.033088   1
  65791.0000     -5.118916  -1
  65805.0000      5.181661   1
  65818.0000     -5.251855  -1
  65832.0000      5.277541   1
  65845.0000     -5.255140  -1
  65859.0000      5.232205   1
  65873.0000     -5.159446  -1
  65886.0000      5.090662   1
  65900.0000     -5.036783  -1
  65914.0000      4.975827   1
  65927.0000     -4.988869  -1
  65941.0000      5.022323   1
  65954.0000     -5.064051  -1
  65968.0000      5.143506   1
  65981.0000     -5.199598  -1
  65995.0000      5.238243   1
  66008.0000     -5.269886  -1
  66023.0000      5.252192   1
  66036.0000     -5.227214  -1
  66050.0000      5.166725   1
  66063.0000     -5.102129  -1
  66077.0000      5.039118   1
  66090.0000     -4.994739  -1
  66104.0000      4.997033   1
  66117.0000     -5.023910  -1
  66131.0000      5.069041   1
  66144.0000     -5.161116  -1
  66159.0000      5.243193   1
  66171.0000     -5.262221  -1
  66186.0000      5.292722   1
  66199.0000     -5.262817  -1
  66213.0000      5.197937   1
  66226.0000     -5.151950  -1
  66240.0000      5.048548   1
  66253.0000     -5.020169  -1
  66268.0000      4.979501   1
  66280.0000     -4.990710  -1
  66295.0000      5.055130   1
  66308.0000     -5.079042  -1
  66322.0000      5.193345   1
  66335.0000     -5.225867  -1
  66349.0000      5.269171   1
  66362.0000     -5.294860  -1
  66377.0000      5.251089   1
  66389.0000     -5.219188  -1
  66404.0000      5.135566   1
  66417.0000     -5.047106  -1
  66431.0000      5.015361   1
  66444.0000     -4.990917  -1
  66458.0000      5.014868   1
  66471.0000     -5.059133  -1
  66485.0000      5.133000   1
  66498.0000     -5.203757  -1
  66513.0000      5.246571   1
  66525.0000     -5.285928  -1
  66540.0000      5.281707   1
  66553.0000     -5.212602  -1
  66567.0000      5.170426   1
  66580.0000     -5.110756  -1
  66594.0000      5.033509   1
  66607.0000     -5.011551  -1
  66621.0000      4.990891   1
  66634.0000     -5.012792  -1
  66648.0000      5.066641   1
  66662.0000     -5.109756  -1
  66676.0000      5.193479   1
  66689.0000     -5.245823  -1
  66703.0000      5.282690   1
  66716.0000     -5.274724  -1
  66730.0000      5.226290   1
  66743.0000     -5.171883  -1
  66757.0000      5.078312   1
  66770.0000     -5.004597  -1
  66784.0000      4.970795   1
  66798.0000     -4.989338  -1
  66811.0000      4.998182   1
  66825.0000     -5.091759  -1
  66839.0000      5.140226   1
  66852.0000     -5.220480  -1
  66866.0000      5.271314   1
  66879.0000     -5.249476  -1
  66893.0000      5.252205   1
  66907.0000     -5.187206  -1
  66920.0000      5.106880   1
  66934.0000     -5.067685  -1
  66948.0000      4.983302   1
  66961.0000     -4.994333  -1
  66975.0000      4.980038   1
  66988.0000     -5.022665  -1
  67002.0000      5.095156   1
  67016.0000     -5.178213  -1
  67029.0000      5.235222   1
  67043.0000     -5.277243  -1
  67056.0000      5.279689   1
  67070.0000     -5.245764  -1
  67083.0000      5.180708   1
  67097.0000     -5.108057  -1
  67111.0000      5.051290   1
  67125.0000     -4.992344  -1
  67138.0000      4.982751   1
  67152.0000     -5.015083  -1
  67165.0000      5.047715   1
  67179.0000     -5.137934  -1
  67192.0000      5.198720   1
  67206.0000     -5.238717  -1
  67219.0000      5.291564   1
  67234.0000     -5.271275  -1
  67246.0000      5.219984   1
  67261.0000     -5.171201  -1
  67274.0000      5.100918   1
  67288.0000     -5.041404  -1
  67301.0000      5.005941   1
  67315.0000     -5.003625  -1
  67328.0000      5.033528   1
  67342.0000     -5.072692  -1
  67355.0000      5.157722   1
  67370.0000     -5.231641  -1
  67382.0000      5.262531   1
  67397.0000     -5.296402  -1
  67410.0000      5.263708   1
  67424.0000     -5.222073  -1
  67437.0000      5.183483   1
  67451.0000     -5.074433  -1
  67464.0000      5.046992   1
  67479.0000     -4.979420  -1
  67491.0000      4.986035   1
  67506.0000     -5.030259  -1
  67519.0000      5.060508   1
  67533.0000     -5.180069  -1
  67546.0000      5.219536   1
  67560.0000     -5.280098  -1
  67573.0000      5.298263   1
  67588.0000     -5.248560  -1
  67600.0000      5.220959   1
  67615.0000     -5.128271  -1
  67627.0000      5.041884   1
  67642.0000     -5.009835  -1
  67655.0000      4.994274   1
  67669.0000     -5.013707  -1
  67682.0000      5.062860   1
  67696.0000     -5.130879  -1
  67709.0000      5.192738   1
  67723.0000     -5.239536  -1
  67736.0000      5.268559   1
  67751.0000     -5.271724  -1
  67764.0000      5.225216   1
  67778.0000     -5.192657  -1
  67791.0000      5.134219   1
  67805.0000     -5.056924  -1
  67818.0000      5.021632   1
  67832.0000     -4.989083  -1
  67845.0000      4.991656   1
  67859.0000     -5.052023  -1
  67873.0000      5.103541   1
  67886.0000     -5.183315  -1
  67900.0000      5.250480   1
  67914.0000     -5.272036  -1
  67927.0000      5.279201   1
  67941.0000     -5.235321  -1
  67954.0000      5.163025   1
  67968.0000     -5.088404  -1
  67982.0000      5.003706   1
  67995.0000     -4.984328  -1
  68009.0000      4.998837   1
  68022.0000     -5.018452  -1
  68036.0000      5.097198   1
  68049.0000     -5.144007  -1
  68063.0000      5.208755   1
  68077.0000     -5.251012  -1
  68091.0000      5.254864   1
  68104.0000     -5.265469  -1
  68118.0000      5.213063   1
  68131.0000     -5.152098  -1
  68145.0000      5.092978   1
  68158.0000     -5.015943  -1
  68172.0000      4.999473   1
  68185.0000     -4.977245  -1
  68199.0000      5.004146   1
  68212.0000     -5.065370  -1
  68227.0000      5.171263   1
  68240.0000     -5.214669  -1
  68254.0000      5.284243   1
  68267.0000     -5.294296  -1
  68281.0000      5.253162   1
  68294.0000     -5.213588  -1
  68308.0000      5.103957   1
  68321.0000     -5.043178  -1
  68336.0000      5.000506   1
  68349.0000     -4.978293  -1
  68363.0000      5.023303   1
  68376.0000     -5.050963  -1
  68390.0000      5.146312   1
  68403.0000     -5.199944  -1
  68417.0000      5.240725   1
  68430.0000     -5.295273  -1
  68445.0000      5.280486   1
  68457.0000     -5.247829  -1
  68472.0000      5.192838   1
  68485.0000     -5.118367  -1
  68499.0000      5.063183   1
  68512.0000     -5.023391  -1
  68526.0000      5.004468   1
  68539.0000     -5.024563  -1
  68553.0000      5.059839   1
  68566.0000     -5.134919  -1
  68581.0000      5.207607   1
  68593.0000     -5.256381  -1
  68608.0000      5.302780   1
  68621.0000     -5.266026  -1
  68635.0000      5.239423   1
  68648.0000     -5.193672  -1
  68662.0000      5.082708   1
  68675.0000     -5.049952  -1
  68689.0000      4.973168   1
  68702.0000     -4.983633  -1
  68717.0000      5.019380   1
  68730.0000     -5.069218  -1
  68744.0000      5.174916   1
  68757.0000     -5.223899  -1
  68771.0000      5.282471   1
  68784.0000     -5.293147  -1
  68798.0000      5.246151   1
  68811.0000     -5.222251  -1
  68826.0000      5.133928   1
  68838.0000     -5.055538  -1
  68853.0000      5.018032   1
  68866.0000     -5.002118  -1
  68880.0000      4.997536   1
  68893.0000     -5.046030  -1
  68907.0000      5.098861   1
  68920.0000     -5.163108  -1
  68934.0000      5.232692   1
  68947.0000     -5.248955  -1
  68961.0000      5.265085   1
  68975.0000     -5.245163  -1
  68989.0000      5.199936   1
  69002.0000     -5.144791  -1
  69016.0000      5.058544   1
  69029.0000     -5.016079  -1
  69043.0000      4.983010   1
  69056.0000     -4.979115  -1
  69070.0000      5.053590   1
  69084.0000     -5.122688  -1
  69097.0000      5.198286   1
  69111.0000     -5.258981  -1
  69124.0000      5.266986   1
  69138.0000     -5.271909  -1
  69152.0000      5.229614   1
  69165.0000     -5.155108  -1
  69179.0000      5.108032   1
  69193.0000     -5.029474  -1
  69206.0000      5.004967   1
  69220.0000     -5.004900  -1
  69233.0000      5.016467   1
  69247.0000     -5.079271  -1
  69260.0000      5.131807   1
  69274.0000     -5.184562  -1
  69287.0000      5.244105   1
  69302.0000     -5.274720  -1
  69315.0000      5.271970   1
  69329.0000     -5.240299  -1
  69342.0000      5.182918   1
  69356.0000     -5.105808  -1
  69369.0000      5.037095   1
  69383.0000     -4.995830  -1
  69396.0000      4.986921   1
  69411.0000     -5.009065  -1
  69423.0000      5.081318   1
  69438.0000     -5.183705  -1
  69450.0000      5.214245   1
  69465.0000     -5.290125  -1
  69478.0000      5.291516   1
  69492.0000     -5.249513  -1
  69505.0000      5.226606   1
  69520.0000     -5.118621  -1
  69532.0000      5.073753   1
  69547.0000     -5.017516  -1
  69560.0000      4.980179   1
  69574.0000     -5.019698  -1
  69587.0000      5.036523   1
  69601.0000     -5.126442  -1
  69614.0000      5.174357   1
  69628.0000     -5.233457  -1
  69641.0000      5.287828   1
  69656.0000     -5.288682  -1
  69668.0000      5.274351   1
  69683.0000     -5.216320  -1
  69696.0000      5.129431   1
  69710.0000     -5.073289  -1
  69723.0000      5.026065   1
  69737.0000     -4.997755  -1
  69750.0000      5.017264   1
  69764.0000     -5.059860  -1
  69777.0000      5.130784   1
  69792.0000     -5.194320  -1
  69804.0000      5.252669   1
  69819.0000     -5.298304  -1
  69832.0000      5.261677   1
  69846.0000     -5.239300  -1
  69859.0000      5.188700   1
  69873.0000     -5.091981  -1
  69886.0000      5.054288   1
  69900.0000     -4.988381  -1
  69913.0000      4.981021   1
  69927.0000     -5.004773  -1
  69941.0000      5.059768   1
  69955.0000     -5.133097  -1
  69968.0000      5.205954   1
  69982.0000     -5.264052  -1
  69995.0000      5.286128   1
  70009.0000     -5.270983  -1
  70022.0000      5.233011   1
  70036.0000     -5.146209  -1
  70050.0000      5.072649   1
  70064.0000     -5.012880  -1
  70077.0000      5.001534   1
  70091.0000     -4.971285  -1
  70104.0000      5.033471   1
  70118.0000     -5.073916  -1
  70131.0000      5.149744   1
  70145.0000     -5.229657  -1
  70159.0000      5.242306   1
  70172.0000     -5.281939  -1
  70186.0000      5.251599   1
  70199.0000     -5.175992  -1
  70213.0000      5.139767   1
  70227.0000     -5.050383  -1
  70240.0000      5.013060   1
  70254.0000     -4.981811  -1
  70268.0000      4.975411   1
  70281.0000     -5.040761  -1
  70295.0000      5.116811   1
  70308.0000     -5.178710  -1
  70322.0000      5.246039   1
  70335.0000     -5.275453  -1
  70349.0000      5.269634   1
  70362.0000     -5.235570  -1
  70376.0000      5.165375   1
  70390.0000     -5.130068  -1
  70404.0000      5.055014   1
  70417.0000     -5.014143  -1
  70431.0000      5.001504   1
  70444.0000     -5.005664  -1
  70458.0000      5.066496   1
  70471.0000     -5.125565  -1
  70485.0000      5.178202   1
  70498.0000     -5.259801  -1
  70513.0000      5.290288   1
  70525.0000     -5.262608  -1
  70540.0000      5.242069   1
  70553.0000     -5.180185  -1
  70567.0000      5.100657   1
  70580.0000     -5.047016  -1
  70594.0000      4.996909   1
  70607.0000     -5.000451  -1
  70622.0000      5.010054   1
  70634.0000     -5.081801  -1
  70649.0000      5.168790   1
  70661.0000     -5.205918  -1
  70676.0000      5.280883   1
  70689.0000     -5.278596  -1
  70703.0000      5.261725   1
  70716.0000     -5.248579  -1
  70731.0000      5.149001   1
  70743.0000     -5.108948  -1
  70758.0000      5.029669   1
  70770.0000     -4.980094  -1
  70785.0000      5.001305   1
  70798.0000     -5.016690  -1
  70812.0000      5.104730   1
  70825.0000     -5.159151  -1
  70839.0000      5.235343   1
  70852.0000     -5.284799  -1
  70867.0000      5.282348   1
  70879.0000     -5.273507  -1
  70894.0000      5.208842   1
  70907.0000     -5.116903  -1
  70921.0000      5.064761   1
  70934.0000     -5.021792  -1
  70948.0000      4.995764   1
  70961.0000     -5.017688  -1
  70975.0000      5.059722   1
  70988.0000     -5.117968  -1
  71002.0000      5.179988   1
  71015.0000     -5.224502  -1
  71030.0000      5.273418   1
  71043.0000     -5.261133  -1
  71057.0000      5.251041   1
  71070.0000     -5.203742  -1
  71084.0000      5.121056   1
  71097.0000     -5.069415  -1
  71111.0000      5.001122   1
  71124.0000     -4.967622  -1
  71138.0000      4.995006   1
  71152.0000     -5.044114  -1
  71165.0000      5.102919   1
  71179.0000     -5.195607  -1
  71193.0000      5.241242   1
  71206.0000     -5.280963  -1
  71220.0000      5.277262   1
  71233.0000     -5.219033  -1
  71247.0000      5.159477   1
  71261.0000     -5.074377  -1
  71274.0000      5.010222   1
  71288.0000     -5.000642  -1
  71301.0000      4.970187   1
  71315.0000     -5.033068  -1
  71328.0000      5.060298   1
  71342.0000     -5.134969  -1
  71356.0000      5.205865   1
  71370.0000     -5.249422  -1
  71383.0000      5.281087   1
  71397.0000     -5.261551  -1
  71410.0000      5.213780   1
  71424.0000     -5.157202  -1
  71437.0000      5.063007   1
  71451.0000     -5.022470  -1
  71465.0000      4.975368   1
  71479.0000     -4.971028  -1
  71492.0000      5.009470   1
  71506.0000     -5.098391  -1
  71519.0000      5.148955   1
  71533.0000     -5.237524  -1
  71546.0000      5.276812   1
  71560.0000     -5.268305  -1
  71573.0000      5.265508   1
  71588.0000     -5.184531  -1
  71601.0000      5.118015   1
  71615.0000     -5.057801  -1
  71628.0000      5.007499   1
  71642.0000     -5.000968  -1
  71655.0000      5.007157   1
  71669.0000     -5.070297  -1
  71682.0000      5.127993   1
  71696.0000     -5.178727  -1
  71709.0000      5.258695   1
  71724.0000     -5.288067  -1
  71736.0000      5.276251   1
  71751.0000     -5.250590  -1
  71764.0000      5.188222   1
  71778.0000     -5.119439  -1
  71791.0000      5.070512   1
  71805.0000     -5.005922  -1
  71818.0000      5.002896   1
  71832.0000     -4.996337  -1
  71845.0000      5.057464   1
  71860.0000     -5.133337  -1
  71872.0000      5.183878   1
  71887.0000     -5.271776  -1
  71900.0000      5.269994   1
  71914.0000     -5.274674  -1
  71927.0000      5.255274   1
  71942.0000     -5.150292  -1
  71954.0000      5.112562   1
  71969.0000     -5.017551  -1
  71981.0000      4.973656   1
  71996.0000     -4.987176  -1
  72009.0000      5.017440   1
  72023.0000     -5.097678  -1
  72036.0000      5.160865   1
  72050.0000     -5.235393  -1
  72063.0000      5.275005   1
  72077.0000     -5.262657  -1
  72090.0000      5.262080   1
  72105.0000     -5.205056  -1
  72118.0000      5.125070   1
  72132.0000     -5.076416  -1
  72145.0000      5.033030   1
  72159.0000     -4.994064  -1
  72172.0000      5.007089   1
  72186.0000     -5.034102  -1
  72199.0000      5.082321   1
  72213.0000     -5.161247  -1
  72226.0000      5.187385   1
  72240.0000     -5.248597  -1
  72254.0000      5.269646   1
  72268.0000     -5.253532  -1
  72281.0000      5.211877   1
  72295.0000     -5.129822  -1
  72308.0000      5.062927   1
  72322.0000     -5.000184  -1
  72336.0000      4.950227   1
  72349.0000     -4.996277  -1
  72363.0000      5.053388   1
  72376.0000     -5.117192  -1
  72390.0000      5.200252   1
  72403.0000     -5.232599  -1
  72417.0000      5.268319   1
  72431.0000     -5.264580  -1
  72444.0000      5.198877   1
  72458.0000     -5.175019  -1
  72472.0000      5.094848   1
  72485.0000     -5.039614  -1
  72499.0000      5.011427   1
  72512.0000     -4.983648  -1
  72526.0000      5.020244   1
  72539.0000     -5.052281  -1
  72553.0000      5.105206   1
  72566.0000     -5.177864  -1
  72581.0000      5.250636   1
  72594.0000     -5.272405  -1
  72608.0000      5.277755   1
  72621.0000     -5.243019  -1
  72635.0000      5.169703   1
  72648.0000     -5.095250  -1
  72662.0000      5.019485   1
  72675.0000     -4.974553  -1
  72690.0000      4.973475   1
  72702.0000     -4.998908  -1
  72717.0000      5.104690   1
  72730.0000     -5.142387  -1
  72744.0000      5.243515   1
  72757.0000     -5.275005  -1
  72771.0000      5.264005   1
  72784.0000     -5.273883  -1
  72799.0000      5.195858   1
  72811.0000     -5.135742  -1
  72826.0000      5.072640   1
  72839.0000     -5.014100  -1
  72853.0000      5.006300   1
  72866.0000     -5.004178  -1
  72880.0000      5.056196   1
  72893.0000     -5.105224  -1
  72907.0000      5.164996   1
  72920.0000     -5.239575  -1
  72935.0000      5.279613   1
  72947.0000     -5.288643  -1
  72962.0000      5.268708   1
  72975.0000     -5.198297  -1
  72989.0000      5.136894   1
  73002.0000     -5.081406  -1
  73016.0000      5.006835   1
  73029.0000     -4.998940  -1
  73043.0000      4.995485   1
